frequency,median_amplitude
6.191483133796951,2.060268024877364
6.211423035723026,2.022269212720625
6.231362937649101,2.041071704281002
6.251302839575177,2.0286137783476494
6.271242741501252,2.027352754810245
6.2911826434273275,2.0250151604510918
6.3111225453534034,2.023253893007639
6.331061840151569,2.0214508971010483
6.351001742077645,2.01962107449045
6.37094164400372,2.017845541090704
6.390881545929795,2.016174451748406
6.41082144785587,2.0144078264801064
6.430761349781946,2.0123936690055926
6.450701251708021,2.010359358750433
6.470641153634096,2.0085068721405985
6.490581055560172,2.006256566998715
6.510520957486247,2.004497465161891
6.530460859412322,2.002717218288286
6.550400761338397,2.0009463420147524
6.570340663264473,1.9992996410020922
6.5902805651905485,1.9982272703185027
6.610220467116624,2.014238127360892
6.6301603690427,2.006125420732495
6.650100270968775,1.9929317132563191
6.67004017289485,2.0114222186398223
6.689980074820925,1.9896581455982805
6.709919976747001,2.015839243073412
6.729859878673076,1.9864192599445856
6.749799780599151,1.9851734556847318
6.769739682525227,1.9840261989714438
6.789678977323392,1.983109104512839
6.809618879249468,1.983347481551553
6.829558781175543,1.981542928687456
6.8494986831016185,1.9795476744467426
6.869438585027694,1.9779888056448174
6.8893784869537695,1.975849886706733
6.909318388879845,1.9736964364793477
6.92925829080592,1.972153402832718
6.949198192731996,1.9708461206359635
6.969138094658071,1.9697578263892437
6.989077996584146,1.9720500944241874
7.009017898510222,1.9706712243466717
7.028957800436297,1.96892235943564
7.048897702362372,1.969434030521115
7.068837604288447,1.9693545362605271
7.088777506214523,1.9656323276515257
7.108717408140598,1.9650025260301076
7.128657310066673,1.9646520601871313
7.148597211992749,1.9761787605738843
7.168537113918824,1.9629691414150756
7.188477015844899,1.9663959123740269
7.2084169177709745,1.961930057157764
7.2283568196970505,1.961127499555206
7.248296114495216,1.9603754575308412
7.268236016421292,1.9596945189786878
7.288175918347367,1.9591263863028963
7.308115820273442,1.95876988950707
7.328055722199518,1.9597805199955922
7.347995624125593,1.9577809010982181
7.367935526051668,1.958449031745289
7.387875427977744,1.9565946386508763
7.407815329903819,1.9563880100606137
7.427755231829894,1.9562867440507874
7.447695133755969,1.95573938330782
7.467635035682045,1.9551622185831836
7.48757493760812,1.9575831211162515
7.5075148395341955,1.954248191247836
7.5274547414602715,1.9536722627865255
7.547394643386347,1.95333136005882
7.567334545312422,1.9530481230131556
7.587274447238497,1.952859653747149
7.607214349164573,1.9526962773117331
7.627154251090648,1.952531107346347
7.647094153016723,1.9523515365077597
7.667034054942799,1.9521856148471972
7.686973956868874,1.9520648454436111
7.706913858794949,1.9519637909035414
7.726853153593115,1.951924509349996
7.74679305551919,1.9524400011953627
7.7667329574452655,1.9520305906855506
7.7866728593713415,1.9516010433171596
7.8066127612974165,1.9515481129027794
7.826552663223492,1.9514757450616909
7.846492565149568,1.9514394894391909
7.866432467075643,1.9454789772329246
7.886372369001718,1.9517289594167047
7.906312270927794,1.951805940271604
7.926252172853869,1.9518428624213704
7.946192074779944,1.9519891450944309
7.966131976706019,1.9524856186133448
7.986071878632095,1.9624439525909945
8.00601178055817,1.952745789856562
8.025951682484246,1.9525161560331759
8.04589158441032,1.9524002099908402
8.065831486336396,1.9526467278474344
8.085771388262472,1.9541927298787796
8.105710683060638,1.9551620060827273
8.125651192114622,1.9557974429288099
8.145590486912788,1.9561330530001686
8.165530995966773,1.9565713228372246
8.18547029076494,1.9570166222720577
8.205410799818923,1.9574060169962038
8.22535009461709,1.9577086542547897
8.245290603671075,1.9580208125823733
8.26522989846924,1.9584090721806482
8.285170407523225,1.958619735408611
8.30510970232139,1.9577466271570736
8.325050211375375,1.9625006103130738
8.344989506173542,1.965108235696721
8.364930015227527,1.9621477459422223
8.384869310025692,1.9624997778141013
8.404809211951768,1.9694107193587151
8.424749113877843,1.9640498291357367
8.444689015803919,1.9646408225988417
8.464628917729994,1.9652578375047751
8.484568819656069,1.966863008495634
8.504508721582145,1.966690118364724
8.524448623508219,1.9656495537019634
8.544388525434295,1.9649339053830817
8.56432842736037,1.9664891175992936
8.584268329286445,1.9634615886950377
8.604208231212521,1.9627812799123516
8.624148133138597,1.9621715849381358
8.644088035064671,1.9616188687128058
8.664027936990747,1.961156573140951
8.683967838916823,1.9678502379113059
8.703907740842897,1.9607654259712015
8.723847642768973,1.9605215033164576
8.74378754469505,1.9722883127250221
8.763727446621123,1.9629020325212632
8.7836673485472,1.9630709878697465
8.803607250473275,1.9659407595267844
8.82354715239935,1.967378479057067
8.843487054325426,1.9668890874853764
8.8634269562515,1.9720313947847448
8.883366858177576,1.9694371679388019
8.903306152975741,1.9702209446092414
8.923246662029726,1.9711927279893469
8.943185956827893,1.9722715842881797
8.963126465881878,1.9733842350937256
8.983065760680043,1.9745122511190496
9.003006269734028,1.9756712472820155
9.022945564532193,1.9768812463866925
9.042886073586178,1.9781445226693388
9.062825368384345,1.979475557594271
9.08276587743833,1.980897824961345
9.102705172236496,1.9824408860024572
9.12264568129048,1.9841710577854488
9.142584976088646,1.9845624138437719
9.162524878014722,1.9885396966079467
9.182464779940796,1.9907200993520582
9.202404681866872,1.9915484597216422
9.222344583792948,1.9927891373261863
9.242284485719022,1.9948169209852282
9.262224387645098,1.9967781452543003
9.282164289571174,2.00218836533275
9.302104191497248,2.0008407160694652
9.322044093423324,2.00243599673893
9.3419839953494,2.003912937424395
9.361923290147566,2.005587717191678
9.38186379920155,2.01260633803234
9.401803093999716,2.0082742431049736
9.4217436030537,2.0166188563111174
9.441682897851868,2.01153237894271
9.461623406905852,2.01328649496232
9.481562701704018,2.015093176074009
9.501503210758003,2.0180184746833745
9.521442505556168,2.0202984986404555
9.541383014610153,2.021748791983346
9.561322309408318,2.0230252480499322
9.581262818462303,2.023523252532705
9.60120211326047,2.0247239240444825
9.621142622314455,2.0264548645526674
9.64108191711262,2.028328934917934
9.661022426166605,2.0303185463994264
9.68096172096477,2.032391441520915
9.700902230018755,2.0351387836643053
9.720841524816922,2.0379746915177943
9.740782033870907,2.040723841945826
9.760721328669073,2.043431944073219
9.780661837723057,2.046175353520465
9.800601132521223,2.0488401724479193
9.82054042731939,2.0565904694991337
9.840480936373375,2.0529129068157452
9.86042023117154,2.0549775593858457
9.880360740225525,2.0569845777116114
9.90030003502369,2.059085335329806
9.920240544077675,2.061933681537721
9.94017983887584,2.0651602562686033
9.960120347929825,2.065623921912059
9.980059642727992,2.066391970828369
10.000000151781977,2.1114921925478365
