frequency,median_amplitude
0.049999999999999996,1.4958357475561512
0.06661101959922727,1.5840954616941063
0.08322202971208097,1.6906641159124876
0.09983305879768183,1.8181605511006467
0.11644406891053552,1.9727831371515836
0.1330550885097628,2.1658446538475675
0.14966609862261648,2.418070350886893
0.16627711822184377,2.7366936532916935
0.18288813782107105,3.0246882698524526
0.19949913844755116,3.1727487683259854
0.2161101770195256,3.300005876068593
0.23272119661875287,3.979972697892198
0.24933219724523298,4.255844478902237
0.2659432358172074,5.034788100063476
0.28255423644368755,4.857146394530454
0.299165275015662,4.9122322371184435
0.31577629461488926,5.2481044107552455
0.33238731421411655,3.8245187984503284
0.3489982958678495,2.9593185810182474
0.3656093534125711,2.6040639328894244
0.38222037301179834,2.37104092039577
0.3988313546655313,2.1631127210213106
0.4154424122102529,1.991980285811179
0.4320534318094802,1.8680272345266142
0.4486644134632131,1.8091619929601794
0.4652754330624404,1.7978999260237996
0.4818864526616677,1.8446900098030037
0.49849747226089497,1.8960868719522768
0.5151084539146279,1.950719641342154
0.5317195114593495,2.0167239520341775
0.5483305310585768,2.0552624299381206
0.5649415127123097,2.192503811977171
0.5815525702570313,2.1805328472230956
0.5981635898562586,2.2001137546191356
0.6147745715099916,2.3085816670670427
0.6313856290547132,2.402799708383787
0.6479965727629518,2.4321313712033206
0.6646076682531677,2.54571199427665
0.681218687852395,2.5374747105829334
0.6978296315606336,2.658474962684756
0.7144407270508496,2.733616111529578
0.7310517466500769,2.78305537118849
0.7476626903583155,2.8195168131599613
0.7642737858485315,2.8422369684984323
0.7808848054477586,2.858592133771567
0.7974957491559973,2.870125111786656
0.8141068446462132,2.877835495867778
0.8307177883544519,2.8955977185940815
0.8473288079536792,2.903804169475828
0.863939903443895,2.903898827675311
0.8805508471521337,2.9027129316644693
0.8971618667513609,2.900943001531587
0.9137728863505882,2.905730372481913
0.9303839059498155,2.9087137266625662
0.9469949255490427,2.9101345593280783
0.96360594514827,2.900986155107124
0.9802169647474973,2.8906096077722596
0.9968279843467246,2.9227487961354495
1.0134389280549632,2.9654860804168393
1.030050023545179,2.9737916998297815
1.0466610431444063,2.984057153991019
1.063271986852645,2.980220456168225
1.0798830064518723,3.0543157331455135
1.0964941019420882,2.8772286127432176
1.1131050456503269,3.0406998503380587
1.1297160652495541,3.084352066873129
1.14632716073977,3.0418686357844598
1.1629381044480087,3.0954369010743488
1.179549124047236,3.0428625256712856
1.1961602195374519,3.044548915019748
1.2127711632456906,3.0102981396791377
1.2293821828449178,3.0705720483033785
1.2459931265531565,3.0345379304998295
1.2626042220433724,3.0298435358481797
1.2792151657516109,3.021510641874457
1.2958261853508382,3.0129119012131387
1.3124373567320429,3.009638505464329
1.3290482245492927,3.0162347666867886
1.34565924414852,3.0201381277063506
1.3622704155297247,3.022219892200571
1.3788812833469746,3.0233877536516083
1.3954923029462019,3.0241982952886683
1.4121034743274066,3.02503415861538
1.4287143421446564,3.0263136674482585
1.4453253617438837,3.0294992877145615
1.4619365331250884,3.0342619772943236
1.4785474009423383,3.038600961388627
1.4951584205415656,3.043477969313226
1.5117695919227703,3.049375575335011
1.5283804597400201,3.0804514926773203
1.5449914793392474,3.064333754650073
1.5616024989384747,3.0581980212372426
1.578213518537702,3.0614311666810816
1.5948245381369293,3.093970906878148
1.6114355577361565,3.067042661026681
1.6280465773353838,3.053215810597911
1.644657596934611,3.044143780511945
1.6612686165338384,3.0462678914396992
1.6778796361330657,3.031407105949002
1.694490655732293,3.0457144590090293
1.7111016753315202,3.04912658763479
1.7277126949307475,3.0535898846604255
1.7443237145299748,3.059285792371142
1.760934734129202,3.041443675575159
1.7775457537284294,3.0463747354407475
1.7941567733276567,3.043741800791188
1.810767792926884,3.0380859679343875
1.827378812526111,3.028988153062434
1.8439898321253383,3.0129015388143716
1.8606008517245656,2.9874868678179545
1.8772118713237929,2.9904384143187723
1.8938228909230201,3.0069407467497333
1.9104339105222474,3.0031452237797978
1.9270449301214747,2.995083144794383
1.943655949720702,2.9861098579821563
1.9602669693199293,2.9771402199015844
1.9768779889191566,2.968471173375602
1.9934890085183838,3.012109891701753
2.0101001798995886,2.951886854504686
2.0267110477168386,2.9438417882723114
2.043322067316066,2.9358574291735926
2.0599329351333155,2.9268008765217037
2.0765441065145205,2.9071597919925347
2.0931551261137473,2.9266397195264506
2.1097659939309974,2.9112395014295966
2.126377165312202,2.899326935206542
2.142988184911429,2.8691377338280977
2.1595990527286792,2.8734143190094943
2.1762102241098837,2.840149453913871
2.192821243709111,2.896196611445307
2.209432111526361,2.839357603832504
2.2260432829075656,2.824345534637615
2.242654302506793,2.8067197554054135
2.259265170324043,2.7927868085533154
2.2758763417052474,2.753769787523823
2.2924873613044747,2.7702828411320963
2.309098229121725,2.7613625694631394
2.3257094005029293,2.753551390289773
2.3423204201021566,2.745701747970962
2.3589312879194066,2.7382562060000426
2.375542459300611,2.7333853581987486
2.3921534788998384,2.725515687253764
2.4087643467170885,2.7131387388986004
2.425375518098293,2.700974658268946
2.441986385915543,2.6891102652977246
2.4585974055147704,2.673683498927245
2.475208576895975,2.665980841357772
2.491819444713225,2.651978633113206
2.508430464312452,2.640907319184082
2.5250416356936567,2.6283997638201626
2.5416525035109068,2.6147150319502037
2.5582636748921113,2.6006728237115655
2.5748746944913385,2.5818770263732578
2.591485410526611,2.6076973037013635
2.608096733689793,2.551398435636247
2.6247077532890204,2.5375225680385256
2.641318469324293,2.519285754187333
2.657929792487475,2.5105865165499157
2.6745408120867022,2.4985684467905136
2.6911515281219747,2.4888672685568696
2.707762851285157,2.4745533530644828
2.724373870884384,2.463255595669523
2.7409845869196565,2.453246382438084
2.7575959100828387,2.4429556981980256
2.774206929682066,2.432454801038876
2.7908176457173384,2.424139752151227
2.8074289688805205,2.416722409151586
2.824039988479748,2.409418188288596
2.84065070451502,2.4024448416328976
2.8572620276782024,2.3957713667291203
2.8738730472774296,2.389437942372755
2.890483763312702,2.3833896590681487
2.907095086475884,2.376949273826276
2.9237061060751115,2.3490987268714365
2.940316822110384,2.365747614542931
2.956928145273566,2.361728085077681
2.9735391648727934,2.357173740748096
2.9901498809080658,2.3547080224422126
3.006761204071248,2.3590055055893093
3.0233719201065203,2.3461653089546433
3.0399829397057476,2.3389792953309785
3.0565942628689298,2.331723444967241
3.073204978904202,2.3305824793733123
3.0898159985034295,2.32856868380659
3.1064273216666116,2.325634638788718
3.123038037701884,2.3443198659908298
3.1396490573011113,2.317723502187448
3.1562603804642935,2.31307101671516
3.172871096499566,2.308693813470102
3.189482116098793,2.3043851903874506
3.206093439261975,2.3005747973616524
3.2227041552972477,2.3076904146529063
3.239315174896475,2.2918999693084885
3.2559264980596567,2.2856165084625752
3.2725372140949296,2.281324994262228
3.289148233694157,2.275794616675551
3.3057595568573386,2.2684493628041302
3.3223702728926114,2.1986619921761834
3.3389812924918387,2.26701438391307
3.3555926156550204,2.2636661887762504
3.3722033316902933,2.260406259853469
3.3888143512895206,2.2572611941052587
3.4054256744527023,2.2542295634395355
3.422036390487975,2.3071394034189217
3.4386474100872024,2.2456006764407856
3.455258733250384,2.24779572888964
3.471869449285657,2.2382889933502046
3.4884804688848843,2.234195066089205
3.5050914884841116,2.2303673024142325
3.521702508083339,2.22710559646503
3.538313527682566,2.2257841905318587
3.5549245472817934,2.2219570639945974
3.5715355668810207,2.217995531359283
3.588146586480248,2.2143936589267703
3.6047576060794753,2.2101538880550238
3.6213686256787025,2.204931090294844
3.63797964527793,2.19842593150963
3.6545906648771567,2.215904056897701
3.671201684476384,2.1889770963527626
3.6878127040756112,2.1842414001821484
3.7044237236748385,2.179791089016499
3.721034743274066,2.176334701443473
3.737645762873293,2.172765021066838
3.7542567824725204,2.1703633360711763
3.7708678020717477,2.1707602598186373
3.787478821670975,2.169207677156263
3.804089841270202,2.167528633540177
3.8207008608694295,2.1694490574584737
3.837311880468657,2.1679978943238893
3.853922900067884,2.164800422742814
3.8705339196671114,2.2106199487856473
3.8871449392663386,2.1658463359587103
3.903755958865566,2.1797188488701797
3.920366978464793,2.169526605698223
3.9369779980640205,2.2110129405191685
3.9535890176632478,2.1737092962938123
3.970200037262475,2.1585559152064118
3.9868110568617023,2.180326035342617
4.003422380024884,2.1830975696810273
4.020033399624111,2.1856067454498826
4.036644419223339,2.1879766981708304
4.053255438822566,2.1902017991200236
4.069866154857839,2.1938637117472677
4.086477174457066,2.196036329182652
4.103088497620248,2.1981652884214595
4.119699517219475,2.204642230735246
4.136310536818702,2.1967883968610895
4.15292155641793,2.1985094978174162
4.1695322724532025,2.2139634786881297
4.18614329205243,2.1991739339561303
4.2027546152156114,2.1976061089509753
4.219365634814839,2.195504694710906
4.235976654414066,2.196988647343268
4.252587674013293,2.203613924435431
4.269198390048566,2.1815255171297108
4.2858094096477934,2.186938791560771
4.302420732810975,2.186697410919057
4.319031752410202,2.18508174307886
4.33564277200943,2.183606768740403
4.352253488044703,2.196398675886616
4.36886450764393,2.1852021650653204
4.385475527243157,2.1892708224728064
4.402086850406339,2.1830762320192445
4.418697870005566,2.2015145752463057
4.435308889604793,2.1818341859743775
4.451919605640066,2.1789749450863134
4.468530625239294,2.176304025812077
4.485141644838521,2.173731522890235
4.5017529680017025,2.1713469445497537
4.51836398760093,2.1693258016279717
4.534975007200157,2.164430866722894
4.55158572323543,2.1633421323318043
4.568196742834657,2.161957216380202
4.5848077624338845,2.1605827732991
4.601419085597066,2.1607236234823377
4.6180301051962935,2.1608333343102095
4.634641124795521,2.159947984298772
4.651251840830794,2.1603758007471874
4.667862860430021,2.151938588789071
4.684473880029248,2.1506119241410775
4.70108520319243,2.1458694398478864
4.717696222791657,2.1422124483478617
4.7343072423908845,2.1394324773395725
4.750917958426157,2.1383867658049645
4.767528978025385,2.134211602927434
4.784139997624612,2.1290169221253348
4.800751320787794,2.1257308943754243
4.817362340387021,2.1258166390807425
4.833973056422294,2.12084117008061
4.850584076021521,2.118722377690406
4.867195095620748,2.116618816991239
4.883806115219976,2.114468113300479
4.900417438383157,2.1124183038818374
4.917028457982385,2.110534557678629
4.9336391740176575,2.1087069738036606
4.950250193616885,2.1068134402442027
4.966861213216112,2.103957804947706
4.983472232815339,2.1013642826286505
5.000083555978521,2.100654384509042
5.016694575577748,2.0985595970503335
5.033305291613021,2.098209523208344
5.0499163112122485,2.0996335284035212
5.066527330811476,2.09775879933963
5.083138350410703,2.094397796827187
5.09974937000993,2.091644012274106
5.116360389609158,2.089419773131122
5.132971409208385,2.0878482448330358
5.149582428807612,2.105550501812811
5.1661934484068395,2.0842114695213345
5.182804468006067,2.082045082917321
5.199415487605294,2.0811987845249087
5.216026507204521,2.0798670126700745
5.232637526803749,2.0772511020718296
5.249248546402976,2.140788382108374
5.265859566002203,2.137180799124426
5.2824705856014305,2.071733427799746
5.299081605200657,2.0679616508588063
5.315692624799884,2.0663496159155263
5.332303644399111,2.0649533278839853
5.348914663998339,2.063729191698548
5.365525683597566,2.062673136752519
5.382136703196793,2.061760255121558
5.3987477227960206,2.060957963501214
5.415358742395248,2.060203573234527
5.431969761994475,2.059437567461086
5.448580781593702,2.058614855485086
5.46519180119293,2.0576872967214452
5.481802820792157,2.0564312994691702
5.498413840391384,2.0542242560274775
5.5150248599906115,2.0483136991301008
5.531635879589839,2.054704358450767
5.548246899189066,2.0584801089850924
5.564857918788293,2.0610314942396837
5.581468938387521,2.0576389037735625
5.598079957986748,2.06170323729211
5.614690977585975,2.0645250547607064
5.6313019971852025,2.062746646941994
5.64791301678443,2.0626654973136
5.664524036383657,2.0649264784132453
5.681135055982884,2.0989389912281067
5.697746075582112,2.0614720961769706
5.714357095181339,2.0604678186940264
5.730968114780566,2.0592970673011033
5.7475791343797935,2.0586442709359245
5.764190153979021,2.058189839859022
5.780801173578248,2.0586003217247733
5.797412193177475,2.057948635466097
5.814023212776703,2.0573375934720897
5.83063423237593,2.0572031143609157
5.847245251975157,2.056033177581135
5.8638562715743845,2.0569874173266802
5.880467291173612,2.056814291255024
5.897078310772839,2.056536959446957
5.913689330372066,2.056252743983097
5.930300349971294,2.0560305637774476
5.946911369570521,2.0558863804750205
5.963522389169748,2.0558189198058767
5.9801334087689755,2.0557862462566687
5.996744428368203,2.055745100266016
6.01335544796743,2.0556852185755607
6.029966467566657,2.0557355793277927
6.046577487165885,2.0552961050408367
6.063188506765112,2.0493839553890716
6.079799526364339,2.0487486801499806
6.0964105459635665,2.048722721742038
6.113021565562794,2.045925959196227
6.129632585162021,2.064543721865824
6.146243604761248,2.04145099185852
6.162854624360476,2.0390358093888836
6.179465643959703,2.038579477962239
6.19607666355893,2.034414825217884
6.2126876831581574,2.025877391649055
6.229298702757385,2.0331168312305943
6.245909722356612,2.0292267904290977
6.262520741955839,2.0278139699737325
6.279131761555067,2.026110694302001
6.295742781154294,2.0246133495502185
6.312353800753521,2.0231446821869756
6.328964820352748,2.0216415512658705
6.345575839951976,2.0201179757567767
6.362186859551203,2.0186153146680637
6.37879787915043,2.017178310063187
6.395408898749658,2.015794599554286
6.412019918348885,2.0142913343772055
6.428630937948112,2.0126117176271383
6.445241957547339,2.0109082234407007
6.461852977146567,2.00928213822316
6.478463389617884,2.008255673068832
6.495075016345021,2.0058627627970544
6.5116860359442486,2.004393532269061
6.528297055543476,2.0029121545390334
6.544908075142703,2.0014288231887782
6.56151909474193,1.9999990962563208
6.578129507213248,1.9987618873903579
6.594741133940385,1.9982161725222112
6.611352153539612,2.005315350060303
6.6279631731388395,1.9992425876608535
6.644574192738067,1.9938608962046032
6.661185212337294,1.9920561009577291
6.677795624808612,1.9907070048035775
6.694407251535749,1.9908012622656823
6.711018271134976,2.0157715372476828
6.727629290734203,1.9865675070973396
6.7442403103334305,1.9855112680256601
6.760851329932658,1.984524298231729
6.777461742403975,1.9836221666085658
6.794073369131112,1.9830121039358968
6.81068438873034,1.983362553568536
6.827295408329567,1.9818208270346442
6.843906427928794,1.9800370552125
6.8605174475280215,1.9786702731654073
6.877127859999339,1.9773017330976452
6.893739486726476,1.9753078314816381
6.910350506325703,1.9736079827717856
6.926961525924931,1.9723159037091942
6.943572545524158,1.971197287941905
6.9601829579954755,1.970204874400213
6.976793977594703,1.9698758463895434
6.99340560432184,1.9743650557485766
7.010016623921067,1.970539798485794
7.026627643520294,1.9691167742513929
7.043238663119522,1.9676707790112116
7.059849075590839,1.9969590403814776
7.0764600951900665,1.973941684004503
7.0930717219172035,1.9654026177340107
7.109682741516431,1.9649862873676158
7.126293761115658,1.9647031565760502
7.142904780714885,1.96472571001941
7.159515193186203,1.962926700228512
7.17612621278543,1.9638056901598486
7.192737839512567,1.9633292226890864
7.2093488591117945,1.9618870581595167
7.225959878711022,1.9612176424490404
7.242570898310249,1.9605857271882878
7.259181310781567,1.95999196819387
7.275792330380794,1.9594667717587102
7.292403957107931,1.9590225707537416
7.309014976707158,1.9587726626284088
7.3256259963063854,1.964428997913969
7.342237015905613,1.9579305303083647
7.35884742837693,1.9576816808439355
7.375458447976158,1.9659413886550132
7.392070074703295,1.9565006324638587
7.408681094302522,1.9563869777118352
7.425292113901749,1.9563248016511843
7.441903133500976,1.9559258329512121
7.458513545972294,1.955398975496498
7.475124565571521,1.955057827151582
7.491736192298657,1.969433428333712
7.508347211897885,1.9542003096005953
7.524958231497112,1.9536922369433116
7.54156864396843,1.9535527442202425
7.558179663567658,1.9531543731555912
7.574790683166885,1.9529723237463248
7.591402309894021,1.9528256632191086
7.608013329493248,1.9526893314093698
7.624624349092476,1.9525526938941744
7.641234761563794,1.9524062078750766
7.657845781163021,1.952256945372635
7.674456800762249,1.9521343285464399
7.691068427489385,1.9520432009112763
7.707679447088612,1.951960241558035
7.724290466687839,1.9519120596229462
7.740900879159158,1.9535781516704973
7.757511898758385,1.9612272035484797
7.774122918357612,1.951726620161891
7.7907345450847485,1.9515839904473096
7.807345564683976,1.9515474417155332
7.823956584283203,1.9514923734086544
7.8405669967545215,1.9672014385580823
7.857178016353749,1.9509057436063193
7.873789035952976,1.9473121302553629
7.890400662680112,1.9518007630395497
7.9070116822793395,1.9518040952099476
7.923622701878567,1.9518329598636122
7.940233114349885,1.9519325296205834
7.9568441339491125,1.9521436877909855
7.97345515354834,1.9534905962118567
7.990066780275476,1.9559042196261476
8.006677799874703,1.9527226885524405
8.023288819473931,1.952525055655253
8.03989862481734,1.952455605209488
8.056510858672386,1.9523449254305985
8.073121271143703,1.9532047762975824
8.08973229074293,1.9544321182829945
8.106343310342158,1.9551889857401243
8.122954329941384,1.955881253676644
8.139565349540613,1.956005072954215
8.156176369139839,1.9563630082592556
8.172787388739067,1.9567333415563906
8.189399015466204,1.9570997539175692
8.20601003506543,1.9574154337705036
8.222621054664659,1.9576706675704654
8.239232074263885,1.957918242677239
8.255843093863113,1.9582204046405272
8.27245350633443,1.958542486954033
8.289064525933657,1.9584863476602812
8.305675545532885,1.958015934388733
8.322286565132112,1.9679092293820173
8.33889758473134,1.9622685616756135
8.355508604330566,1.9629833558999767
8.372119623929795,1.9621480276186514
8.388731250656932,1.9626720869969927
8.405342270256158,1.9693963912913741
8.421953289855386,1.9639765508455174
8.438564309454613,1.9862634106659605
8.45517532905384,1.9649560993337474
8.471785741525158,1.9655219419618641
8.488396761124385,1.9708648287819623
8.505007780723613,1.9666533869506369
8.52161880032284,1.9977201131519005
8.538229819922067,1.965130688525448
8.554840839521294,1.9650904288726743
8.571451859120522,1.9640926404754806
8.588063485847657,1.9633213639284468
8.604674505446885,1.962766275222463
8.621285525046112,1.9622558180618856
8.63789654464534,1.9617829643637346
8.654506957116658,1.9613613139103734
8.671117976715886,1.9610692464799113
8.687728996315112,1.9663153529334703
